Title,Coordinates,State,City,Iframe Link
CON EDISON - VAULT SUBMERSIBLE 9190,"-73.98124,40.68711,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069377631
CON EDISON - VAULT SUBMERSIBLE V3513,"-73.96278,40.66054,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434279
CON EDISON - VAULT SUBMERSIBLE VS0852,"-73.95865,40.73619,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433337
CON EDISON - VAULT SUBMERSIBLE VS2871,"-73.9633,40.58407,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434481
CON EDISON - VAULT SUBMERSIBLE VS3858,"-73.976382,40.643028,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434528
CON EDISON - VAULT SUBMERSIBLE VS4499,"-73.98989,40.57501,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433897
CON EDISON - VAULT SUBMERSIBLE VS4573,"-73.98349,40.58732,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434374
CON EDISON - VAULT SUBMERSIBLE VS4740,"-73.92879,40.71875,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433476
CON EDISON - VAULT SUBMERSIBLE VS5234,"-73.99537,40.57548,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433902
CON EDISON - VAULT SUBMERSIBLE VS5747,"-73.99072,40.5737,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433197
CON EDISON - VAULT SUBMERSIBLE VS6609,"-73.966,40.58607,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433782
CON EDISON - VAULT SUBMERSIBLE VS6920,"-73.99099,40.70327,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434250
CON EDISON - VAULT SUBMERSIBLE VS7169,"-73.98956,40.70388,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433838
CON EDISON - VAULT SUBMERSIBLE VS7223,"-73.96171,40.72031,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433655
CON EDISON - VAULT SUBMERSIBLE VS7854,"-73.959527,40.687421,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434300
CON EDISON - VAULT TM2473,"-73.96718,40.633704,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069378168
CON EDISON - VAULT TM418,"-73.97158,40.63161,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069378337
CON EDISON - VAULT TM483,"-73.99496,40.634006,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069390377
CON EDISON - VAULT TM871,"-73.980792,40.614453,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069385070
CON EDISON - VAULT V3830,"-73.98445,40.68836,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433786
CON EDISON - VAULT V4332,"-73.992409,40.693508,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434162
CON EDISON - VAULT V5340,"-73.99301,40.697451,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433747
CON EDISON - VAULT V5734,"-73.9329,40.67948,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433208
CON EDISON - VAULT V5780,"-73.93763,40.638112,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434065
CON EDISON - VAULT V6273,"-74.04018,40.62159,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433903
CON EDISON - VAULT V7167,"-73.93381,40.6564,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433410
CON EDISON - VAULT V8241,"-73.94335,40.6558,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434032
CON EDISON - VAULT VS3444,"-74.00865,40.64671,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069390368
CON EDISON - VAULT VS3510,"-73.95007,40.7183,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069378220
CON EDISON - VAULT VS4457,"-73.98989,40.57501,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433502
CON EDISON - VAULT VS4634,"-73.91887,40.63447,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070433561
CON EDISON - VAULT VS6323,"-73.9673,40.707,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070434434
CON EDISON EXCAVATION,"-73.945809,40.580073,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071424246
CON EDISON GAS UNDERGROUND DISTRIBUTION SYSTEM - EXCAVATION - OIL SPILL,"-73.98294,40.69977,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024257203
CON EDISON MANHOLE 1483,"-73.956865,40.582507,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055938972
CON EDISON MANHOLE 1538,"-73.979649,40.575564,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046243365
CON EDISON MANHOLE 5334,"-73.999661,40.674537,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043663951
CON EDISON MANHOLE 680,"-73.985733,40.701406,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056325980
CON EDISON MANHOLE: 1182,"-73.92759,40.70175,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055935029
CON EDISON MANHOLE: 14879,"-73.949702,40.678362,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041653403
CON EDISON MANHOLE: 15252,"-73.935914,40.708766,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055932834
CON EDISON MANHOLE: 30732,"-73.932724,40.664476,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041689580
CON EDISON MANHOLE: 36363,"-73.9867,40.5764,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055427293
CON EDISON MANHOLE: 36370,"-73.93055,40.71446,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055934495
CON EDISON MANHOLE: 36808,"-73.9504,40.59401,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055934244
CON EDISON MANHOLE: 36818,"-73.949879,40.591358,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055942869
CON EDISON MANHOLE: 4319,"-73.956078,40.725963,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055934823
CON EDISON MANHOLE: 43894,"-73.928117,40.710171,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055934459
CON EDISON MANHOLE: 4397,"-73.94807,40.72211,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055943608
CON EDISON MANHOLE: 4404,"-73.94492,40.72236,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041656151
CON EDISON MANHOLE: 57279,"-74.0356,40.63973,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055462627
CON EDISON MANHOLE: 59061,"-73.945112,40.657428,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041688714
CON EDISON MANHOLE: 59713,"-73.96116,40.71811,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110055944046
CON EDISON MANHOLE: 63340,"-73.92211,40.65703,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041688643
CON EDISON MANHOLE: 65279,"-74.016999,40.604202,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110041675416
CON EDISON OTHER - SPECIFY: 55570,"-73.99645,40.66875,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110058878950
CON EDISON OVERHEAD TRANSFORMER POLE 7130,"-73.906958,40.622606,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071531443
CON EDISON SERVICE BOX: 17481,"-73.91863,40.68315,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060220791
CON EDISON TRANSFORMER V2854,"-73.99202,40.67425,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070595321
CONEY ISLAND ASSOCIATES PHASE 2 LLC - BFC #C224313,"-73.98396,40.57535,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071139589
CONEY ISLAND WATER POLLUTION CONTROL PLANT,"-73.933184,40.589682,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004332464
CONGREGATION BEIS SHLOIME,"-73.983465,40.641569,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070812481
CONRAD B. DUBERSTEIN U.S. BANKRUPTCY COURTHOUSE,"-73.990587,40.695363,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004325926
CONSOLIDATED EDISION CO OF NEW YORK - HUDSON AVENUE STATION,"-73.98097,40.70481,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070557756
CONTROL ELECTROPOLISHING CORP,"-73.95443,40.69546,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323276
CREATIVE TUBE BENDING INC,"-73.93408,40.71174,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001605059
CROWN 286 4TH AVE LLC - DENTON & FOURTH APARTMENTS VCP 22CVCP089K,"-73.984594,40.67548,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071424313
DANCY SHEILA,"-73.93326,40.68446,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110031349235
DBA RITE AID #04867,"-73.95592,40.60979,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044829601
DEAN FRANKLIN APARTMENT,"-73.95545,40.67756,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063385206
DEKALB AVENUE ASSOCIATES,"-73.95267,40.69123,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002093127
DELTA METAL CO-476 FLUSHING AVE,"-73.95555,40.69917,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001571488
DELUXE SHIPPING INC,"-73.924835,40.707938,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690488
DITMAS TERMINAL - 364 MASPETH AVENUE,"-73.92879,40.71875,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001589816
DOMSEY FIBER CORP SITE FORMER,"-73.96852,40.70943,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054854369
DOWNSTATE MEDICAL CENTER,"-73.94511,40.6557,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017312184
DR BETTY SHABAZZ SCHOOL - P S 298,"-73.90819,40.67083,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110019265604
DUANE READE #14349,"-73.94714,40.65538,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056331198
DUGGAL GREENHOUSE - BROOKLYN NAVY YARD,"-73.977205,40.695211,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013685271
"DURA-KLEEN (USA), INC.","-73.90348,40.65089,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038260958
EASTERN CONCRETE MATERIALS RED HOOK PLANT,"-74.0089,40.67089,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110019589355
EASTERN PLATING,"-73.95906,40.69648,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038905566
EASTERN POLY PACKAGING CO INC,"-74.01615,40.65135,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000839291
EASTERN SILVER CO INC,"-73.96624,40.71055,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004310843
EBENEZER PLAZA OWNER PHASE II LLC,"-73.902643,40.657477,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071318934
ECA BULIGO NOSTRAND PARTNERS LP-DEBBIE CLEANERS - FORMER,"-73.940093,40.59118,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071192656
"ECOLOGIC SOLUTIONS, INC.","-73.97518,40.69801,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070790438
EMPIRE MERCHANTS LLC,"-73.93468,40.72698,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064676319
EMPIRE METAL BOX CO INC,"-73.94722,40.70769,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001574430
EMPIRE STATE VARNISH CO  INC,"-73.935485,40.725946,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323418
EMULSION SYSTEMS INC,"-73.96502,40.71724,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002093163
ENEQUIST CHEMICAL CO INC,"-73.9278,40.70947,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323551
EPNER TECHNOLOGY INC,"-73.93934,40.72052,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000892099
F & S CENTRAL MANUFACTURING,"-73.9562,40.7224,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067204340
FC GOWANUS ASSOCIATES LLC-BROOKLYN COMMONS,"-73.994082,40.671756,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004549347
FELDWARE INC,"-73.9857,40.58671,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002093225
"FERRARA BROS., LLC - COLUMBIA ST.","-74.00892,40.67084,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040433162
"FERRARA BROS., LLC - SMITH STREET","-73.99921,40.67301,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110033642896
FERRARA BROTHERS BUILDING MATERIAL CO,"-73.994216,40.6771,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110037612633
FIRSTHEALTH ADVANTAGE LLC,"-73.9347,40.71722,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070814598
FOLIA WATER,"-74.006374,40.657302,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070692308
FORMER CHARLES PFIZER & CO BCP C224175 SITE,"-73.95177,40.70133,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110056379814
FORMER CONSOIDATED FREIGHTWAYS SITE,"-73.967701,40.581563,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004474140
FORMER SPIC AND SPAN CLEANERS,"-73.94196,40.72754,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110063757091
FRITO-LAY,"-73.93375,40.71101,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044830724
FYN PAINT & LACQUER CO INC,"-73.96546,40.71682,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004333203
GALAXCO INC,"-74.007011,40.657682,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323506
GARDEN OF REFUAH INC,"-73.959706,40.706269,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071292924
GATEWAY CENTER PROPERTIES PHASE II,"-73.870314,40.651307,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054854742
GATEWAY ELTON PHASE I,"-73.874161,40.656636,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110044945049
GENERAL COATINGS TECHNOLOGIES INC,"-73.9866,40.65813,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002093172
GEORGE WESTINGHOUSE HIGH SCHOOL,"-73.98616,40.69492,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110019136380
GEORGE WINGATE HIGH SCHOOL,"-73.94251,40.65952,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001613086
GLEEM IND. INC.,"-73.96498,40.71728,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015974490
GLENMORE PLASTIC INDUSTRIES INC,"-73.89906,40.65439,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000763530
GLOBAL COMMUNICATIONS,"-73.98262,40.6407,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004333695
GLOSS-FLO CORPORATION,"-73.94569,40.71654,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000763497
GMD SHIPYARD,"-73.972953,40.698578,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008088210
GOODMAN BROS STEEL DRUM,"-73.940045,40.71998,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000807681
GOODMAN BROS STEEL DRUM CO-18DIVISIONPL,"-73.94011,40.72032,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000892017
GOTHIC PRESS,"-73.956389,40.5875,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012708702
GOWANUS GENERATING STATION,"-74.005667,40.661583,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010433977
GOWANUS PRESIDENT OWNER LLC - 514 UNION STREET - BCP #C224318,"-73.98677,40.67886,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071192640
GOWANUS UNION ST LLC-585 UNION STREET DEV BCP C224329,"-73.985593,40.678551,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071380985
GRACE CHURCH,"-73.99654,40.69382,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011497656
GRECO BROTHERS CONCRETE,"-73.99862,40.67293,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024866395
GREENPOINT ENERGY CTR,"-73.93126,40.7181,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002337784
GREENPOINT LANDING - PARCEL H3 NYCVCP SITE NO 19VCVP043K,"-73.91369,40.60979,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071139573
H OWNER LLC - 45 COMMERICAL ST BCP #C224304,"-73.958047,40.736523,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071139575
H S FINISHING PRODUCTS CORP,"-73.92923,40.67575,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001573618
HALMARK ARCHITECTURAL FINISHING,"-73.89458,40.65476,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000839344
HARCO CHEMICAL COATINGS INC,"-73.95102,40.73624,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323374
HAWTHORNE VILLAGE LLC,"-73.98517,40.70306,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039574387
HEBREW LANGUAGE ACADEMY,"-73.91197,40.61371,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110019669474
HENKEL ADHESIVES CORP,"-73.94087,40.72682,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323454
HENRY APARTMENTS SITE B,"-73.91166,40.68335,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064017022
HERON FOURTH AVENUE LLC - 164 4TH AVE,"-73.982412,40.679145,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071268790
HIGHMARK SCHOOLS,"-74.00848,40.67299,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061052943
HOME DEPOT #HD1256,"-73.98634,40.58274,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046245951
HOME DEPOT #HD6957,"-73.95267,40.69123,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110024257506
HOME DEPOT USA INC HD1225,"-73.9964,40.66763,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004556579
HOME DEPOT USA INC HD6158,"-73.917371,40.613149,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012201679
HONEYWELL-FORMER BARRETT MANUFACTURING SITE - C224215,"-74.00048,40.66988,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070732862
I.S. 240 A. HUDDE INTERMEDIATE SCHOOL,"-73.94629,40.62378,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110036074930
IEH CORP,"-74.02237,40.64505,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022447538
INDUSTRIAL FINISHING PRODS  INC,"-73.87614,40.67457,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323310
INDUSTRIAL FINISHING PRODS  INC,"-73.91408,40.64751,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323524
"INDUSTRIAL FINISHING PRODS, INC","-74.01061,40.65439,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002093261
INLAND PAPER PRODUCTS & INLAND PAPER PRODUCTS CORP,"-73.892632,40.674421,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002093145
INTERDYNAMICS INC,"-74.01362,40.65715,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000323515
INTERFAITH MEDICAL CENTER,"-73.937463,40.677877,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004489189
INTERMEDIATE SCHOOL 281K,"-73.9932,40.59559,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043415532
IS 111,"-73.92796,40.70019,0",NEW YORK,BROOKLYN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110004518148
