Title,Coordinates,State,City,Iframe Link
"NORTHWEST WHOLESALE, INC","-119.43962,48.706703,0",WASHINGTON,TONASKET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110010681379
WILBUR ELLIS CO TONASKET,"-119.44126,48.704922,0",WASHINGTON,TONASKET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005305464
CLAYTONS CORNER,"-120.32216,46.36052,0",WASHINGTON,TOPPENISH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043779756
CROP PRODUCTION SERVICES 175 TOPPENISH 2,"-120.312722,46.378129,0",WASHINGTON,TOPPENISH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011913643
DEL MONTE FOODS PLANT 129,"-120.3045,46.37248,0",WASHINGTON,TOPPENISH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002346211
SILGAN CONTAINERS,"-120.307117,46.373189,0",WASHINGTON,TOPPENISH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000491290
YAKAMART,"-120.33161,46.3758,0",WASHINGTON,TOPPENISH,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015652266
TESSENDERLO KERLEY WALLULA,"-118.911398,46.115525,0",WASHINGTON,TOUCHET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015416183
THE MCGREGOR COMPANY TOUCHET RETAIL 13,"-118.643907,46.043452,0",WASHINGTON,TOUCHET,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000713238
AMERICAN TIRES WHOLESALERS,"-122.27676,47.48464,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015572771
BOEING A AND M DEVELOPMENTAL CENTER,"-122.298177,47.514512,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110016685620
BOEING MILITARY FLIGHT CENTER,"-122.293877,47.51507,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000897646
BOEING THOMPSON SITE,"-122.304665,47.524316,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002150172
BSNF SOUTH SEATTLE INTERMODAL HUB,"-122.271947,47.494161,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068469
CELLNETIX PATHOLOGY AND LABORATORIES,"-122.28505,47.49113,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070801720
CONTAINER PROPERTIES LLC,"-122.303946,47.520258,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070672145
COSTCO OPTICAL LAB 190,"-122.247899,47.445646,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000830003
FARWEST PAINT MFG CO,"-122.275904,47.485088,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000489800
FATIGUE TECHNOLOGY FTI,"-122.251654,47.452721,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012561307
GACO WESTERN LLC,"-122.26338,47.434472,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000489784
INCYTE PATHOLOGY INC WEST SIDE OPERATIONS,"-122.29756,47.508227,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071543524
INSURANCE AUTO AUCTION INC,"-122.306114,47.523056,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110054932221
JELD WEN COATINGS TUKWILA,"-122.248817,47.447384,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005394037
JORGENSEN FORGE CORP,"-122.305791,47.526221,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020037440
LEAVITT MACHINERY,"-122.24327,47.44804,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000827605
RAINIER INDUSTRIES LTD,"-122.25168,47.43662,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015554069
RED DOT CORPORATION,"-122.251793,47.450538,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001916776
SWADDLEDESIGNS,"-122.249819,47.450545,0",WASHINGTON,TUKWILA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110064379355
US PRINTING INK MANUFACTURING FACILITY,"-122.254239,47.462201,0",WASHINGTON,TUKWILLA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068461
ALL AMERICAN BOTTLED WATER CORP,"-122.903334,47.015868,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001916847
CALPORTLAND TUMWATER READY MIX PLANT,"-122.950219,47.022204,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022524703
CARDINAL CG,"-122.911263,46.969139,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005397267
CHEVRON 90956,"-122.91502,46.99993,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005363427
FORMER OLYMPIA BREWERY MAIN COMPLEX PARCELS (KNOLL AND VALLEY),"-122.902574,47.016782,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090471
PEPSI NORTHWEST BEVERAGES LLC,"-122.941722,47.019347,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005355221
TEMTCO STEEL TUMWATER,"-122.950653,47.011745,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110029527689
VACANT FORMER TUMWATER BREWERY PARCELS ALONG CLEVELAND AVENUE SE (BLUFF),"-122.895558,47.008043,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090601
WELLFIELD PARCELS ADJACENT TO THE FORMER TUMWATER BREWERY,"-122.902673,47.011647,0",WASHINGTON,TUMWATER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090602
RED SHIRT MILL,"-120.1013,48.35072,0",WASHINGTON,TWISP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071089667
"THE FUTERWELL GROUP, INC","-120.108515,48.35791,0",WASHINGTON,TWISP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070949384
BROUGHTON LUMBER MILL,"-121.569583,45.741101,0",WASHINGTON,UNDERWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071090042
FRAHS RESIDENCE,"-121.55762,45.74739,0",WASHINGTON,UNDERWOOD,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071133679
G S LONG COMPANY,"-120.48175,46.5659,0",WASHINGTON,UNION GAP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110011622208
MACRO PLASTICS WASHINGTON,"-120.488107,46.55182,0",WASHINGTON,UNION GAP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110043335218
ORCHARD RITE UNION GAP,"-120.500445,46.559297,0",WASHINGTON,UNION GAP,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039075461
"UNIONTOWN, WA 9","-117.08467,46.540922,0",WASHINGTON,UNIONTOWN,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008216037
CHAMBERS CREEK WWTP,"-122.574999,47.194131,0",WASHINGTON,UNIVERSITY PLACE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005380391
PONDERAY NEWSPRINT,"-117.2706,48.2901,0",WASHINGTON,USK,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000491398
360 SHEET METAL PRODUCTS,"-122.605786,45.637982,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002150895
ADVANCED DRAINAGE SYSTEMS,"-122.534049,45.621031,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012701095
ALBINA ASPHALT,"-122.68505,45.62737,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110062902514
ALBINA ASPHALT CO T2,"-122.681946,45.626389,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008062504
ALLSTREAM,"-122.48681,45.59665,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005389418
ALPHA TEC SYSTEMS,"-122.548738,45.692392,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015679112
ARCADIA SECURITY AND PATROL,"-122.636406,45.615461,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110020055580
ARROW WRECK SITE,"-122.703599,45.644076,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005399149
ATTBAR INC VANCOUVER,"-122.609453,45.667746,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015581903
BIMBO BAKERIES SITE,"-122.64063,45.625125,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070491282
BLOCK 10,"-122.74881,45.683791,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070164172
BOC PROCESS GAS SOLUTIONS,"-122.621482,45.677772,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000771326
BOISE CASCADE SITE,"-122.678683,45.624063,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000916144
BONNEVILLE POWER ADMINISTRATION ROSS COMPLEX,"-122.6572,45.6616,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000912503
BOOMSNUB AIRCO SUPERFUND SITE,"-122.621667,45.677222,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002063622
CADMAN ORCHARDS FACILITY,"-122.549854,45.686737,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022521911
CASCADIA PROPERTY - 15TH AND MAIN,"-122.67157,45.63297,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070164173
CHEMCO WATER TECHNOLOGY SITE,"-122.544916,45.666231,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000771335
CHEMTRADE SOLUTIONS LLC VANCOUVER,"-122.700114,45.639983,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001133764
CHRISTENSEN SHIPYARDS LTD,"-122.625387,45.616345,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110057412553
CLARK COUNTY MUNI SW,"-122.67698,45.630598,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110036126064
COLUMBIA BUSINESS CENTER BLDG 33,"-122.644149,45.613613,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046242883
COLUMBIA MACHINE,"-122.642725,45.620309,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000490969
"CONSOLIDATED METCO, INC.","-122.62934,45.61462,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070244696
CONTROLTEK,"-122.55742,45.650804,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022811812
CPU RIVER ROAD GENERATING FACILITY,"-122.728611,45.643889,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002058344
CUSTOM CARE CLEANERS,"-122.60601,45.627339,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110008216821
DEWILS INDUSTRIES,"-122.540501,45.668746,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000491003
DIACON TECHNOLOGIES INC,"-122.63,45.6171,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110032663277
"DILIGENCE GROUP, INC.","-122.58274,45.64806,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067085898
EXCELSIOR PACKAGING GROUP INC,"-122.630463,45.61396,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022521902
FABRICATED PRODUCTS INC,"-122.707079,45.642764,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005394493
FIBERGLASS MAINTENANCE CONTRACTORS SITE,"-122.64817,45.623457,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002150886
FORT VANCOUVER NATIONAL HISTORIC SITE,"-122.654279,45.625324,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070912877
FRITO LAY VANCOUVER,"-122.691922,45.656474,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001916302
GLACIER NORTHWEST INC  EAST VANCOUVER READY-MIX PLANT,"-122.483408,45.622764,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013285881
GLACIER NORTHWEST INC  WEST VANCOUVER READY-MIX PLANT,"-122.69604,45.638069,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015547336
GREAT WESTERN MALTING,"-122.69078,45.630628,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110001916240
HY-PRO WEST SITE,"-122.60647,45.63555,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070071666
HYDRO EXTRUSION PORTLAND,"-122.69293,45.638312,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000490923
IND,"-122.485848,45.598504,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067219147
INTERNATIONAL ELECTRONICS SITE,"-122.54213,45.66617,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110012701184
INTERNATIONAL GRAPHICS AND NAMEPLATE,"-122.660884,45.725773,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000491129
JUST FOR FUN SITE,"-122.55666,45.64638,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002150948
KENNY MANTA INDUSTRIAL SERVICES,"-122.6301,45.67307,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013294354
KYOCERA INTERNATIONAL,"-122.61004,45.641888,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000490978
KYOCERA INTERNATIONAL INC,"-122.48681,45.59665,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070245266
LIESER SCHOOL CAMPUS,"-122.58561,45.61917,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071162835
LUMINO WELLNESS,"-122.65529,45.6233,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067095182
NALCO VANCOUVER PLANT,"-122.691633,45.660001,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002150902
NLIGHT CORPORATION,"-122.661136,45.727298,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002150957
NORTHWEST PACKING CO,"-122.690248,45.63217,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110017847213
NW POWERSTROKE REPAIR AND PERFORMANCE,"-122.624331,45.675716,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110002058362
OREGON IRON WORKS HIDDEN WAY,"-122.643213,45.613073,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110061128382
PAC PAPER INC,"-122.702825,45.66882,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110005323729
PACIFIC COAST SHREDDING,"-122.68914,45.62739,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000827525
PACIFIC DIE CASTING,"-122.69095,45.66428,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000490932
"PEDIGO PRODUCTS, INC","-122.627,45.617,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110067095413
PORT OF VANCOUVER BERTH 10,"-122.70816,45.637312,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071663710
PORT OF VANCOUVER BERTH 3,"-122.70816,45.637312,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071663705
PORT OF VANCOUVER BERTH 4,"-122.70816,45.637312,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071663706
PORT OF VANCOUVER BERTH 8,"-122.70816,45.637312,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071663707
PORT OF VANCOUVER BERTH 9,"-122.70816,45.637312,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110071663709
PREMIER PUMP AND POWER,"-122.624252,45.677144,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000490987
PYLE PROPERTY,"-122.691233,45.653826,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110036129481
QUAD INVESTMENTS,"-122.627176,45.6194,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070507728
RHA ORGANICS LLC,"-122.70463,45.70218,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070499071
RINKER MATERIALS,"-122.55258,45.68586,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110069455093
SALMON CREEK WASTEWATER TRTMT PLANT,"-122.727574,45.731104,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006618348
"SALTWATER BIOCIDES, INC","-122.543927,45.690458,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070886484
SEH AMERICA,"-122.553284,45.651641,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000538785
SILICON FOREST ELECTRONICS INC,"-122.607258,45.636757,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110013285854
SOUTH OF CITY HALL,"-122.500321,45.623537,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070164171
SOUTH OF RAILROAD,"-122.674823,45.623235,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070164257
SUPPLEMENT SCIENCES INC 6300 NE CAMPUS DR,"-122.605979,45.640429,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110040464574
TEKTRONIX INC,"-122.501518,45.61333,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110006900620
TESORO MARATHON VANCOUVER TERMINAL,"-122.697177,45.637698,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110048886060
THOMPSON METAL FABRICATION,"-122.635139,45.612389,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000495893
TIDEWATER VESSEL REPAIR,"-122.744858,45.650033,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000829685
TOWER MALL,"-122.615702,45.628306,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070385552
TRIM SYSTEMS LLC VANCOUVER,"-122.60732,45.638764,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070550474
US DIGITAL,"-122.536172,45.634441,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000491110
VANCOUVER CITY COLUMBIA WAY,"-122.620752,45.615876,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110039921421
VANCOUVER PORT LOWER RIVER,"-122.7318,45.649439,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110046259936
VANCOUVER PORT OF SWAN CADET NUSTAR,"-122.702638,45.636041,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070243932
VANCOUVER RECYCLING,"-122.48031,45.62129,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070690159
VANCOUVER WESTSIDE STP,"-122.69365,45.634882,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110015502516
VARICAST INC,"-122.684087,45.631832,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000491021
WELLONS WATER TECHNOLOGY,"-122.69622,45.65018,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070070606
WEST OF CITY HALL,"-122.676451,45.624711,0",WASHINGTON,VANCOUVER,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070385475
400 COLUMBIA ST AND 318 W 4TH ST,"-122.67388,45.62439,0",WASHINGTON,VANCOUVERVA,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070164235
GLACIER NORTHWEST VASHON SAND & GRAVEL,"-122.419167,47.382778,0",WASHINGTON,VASHON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110022524687
K2 CORPORATION SITE,"-122.461113,47.431473,0",WASHINGTON,VASHON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000489338
PACIFIC RESEARCH LABORATORIES,"-122.46547,47.43647,0",WASHINGTON,VASHON,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110016705332
ELLISPORT CREEK GREENSPACE PROJECT,"-122.44043,47.41751,0",WASHINGTON,VASHON ISLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060679804
HARRINGTON-BEALL GREENHOUSES,"-122.44975,47.43826,0",WASHINGTON,VASHON ISLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110038720024
ISLAND AUTO WRECKING,"-122.491954,47.437436,0",WASHINGTON,VASHON ISLAND,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110070068467
"1966 FORD PICKUP, WHITE","-120.8246,47.273071,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060679886
"1983 FORD ECONOLINE VAN, SILVER","-120.8246,47.273071,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060679902
"1984 BMW, BEIGE","-117.15799,47.688667,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060679939
1985 HONDA PRELUDE,"-120.8246,47.273071,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060679957
"1989 FORD ECONOLINE VAN, BLUE","-120.8246,47.273071,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060679975
"1989 SUBARU, BLUE","-120.8246,47.273071,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060680008
"1991 HONDA ACCORD, WHITE","-120.8246,47.273071,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060613242
"1994 FREIGHTLINER SEMI-TRUCK, RED","-122.165627,48.83115,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060680026
2006 DODGE PICKUP,"-120.8246,47.273071,0",WASHINGTON,VEHICLE,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110060680053
"WAITSBURG, WA 14","-118.146522,46.273196,0",WASHINGTON,WAITSBURG,https://ofmpub.epa.gov/frs_public2/national_kml.registry_html?p_registry_id=110000545811
